State|ZCTACode|ZipCode|header1:float|header2:float|header3:float|header4:float|header5:float|header6:float|header7:float|header8:float|header9:float|header10:float
Minnesota|ZCTA 56085|56085|2217|67.5|27.5|57.4|6.5|32.5|29.2|14.8|2.41|2.98
Minnesota|ZCTA 56087|56087|1308|66.1|27.1|56.8|5.3|33.9|30.3|17.4|2.35|2.91
Minnesota|ZCTA 56088|56088|814|68.6|27|58.1|6.8|31.4|27.4|14|2.34|2.81
Minnesota|ZCTA 56089|56089|77|50.6|16.9|37.7|7.8|49.4|41.6|2.6|2.01|2.67
Minnesota|ZCTA 56090|56090|277|75.1|32.1|65|7.2|24.9|21.3|9.4|2.51|2.93
Minnesota|ZCTA 56091|56091|156|71.2|25|62.8|7.1|28.8|25.6|10.3|2.35|2.8
Minnesota|ZCTA 56093|56093|4784|66.4|29.6|52.2|9.6|33.6|28.4|11.7|2.42|2.96
Minnesota|ZCTA 56096|56096|1226|69.5|27|56.1|7.7|30.5|26.1|11.3|2.4|2.86
Minnesota|ZCTA 56097|56097|1570|66.1|25.4|54.5|8.1|33.9|29.9|15.5|2.34|2.87
Minnesota|ZCTA 56098|56098|902|66.3|24.6|54.3|7.8|33.7|29.7|13.6|2.29|2.81
Minnesota|ZCTA 56101|56101|2512|63.2|24.7|51.4|8.1|36.8|32.8|14.8|2.27|2.87
Minnesota|ZCTA 56110|56110|719|73|31.2|62.3|6.1|27|23.6|10.6|2.53|2.98
Minnesota|ZCTA 56111|56111|167|82|29.9|69.5|6|18|15.6|7.8|2.51|2.75
Minnesota|ZCTA 56113|56113|95|72.6|27.4|66.3|3.2|27.4|25.3|14.7|2.51|3
Minnesota|ZCTA 56114|56114|151|66.9|27.8|59.6|4|33.1|30.5|11.9|2.39|2.97
Minnesota|ZCTA 56115|56115|551|68.2|27|57.4|5.8|31.8|27|11.4|2.45|2.94
Minnesota|ZCTA 56116|56116|241|75.1|30.3|67.6|3.3|24.9|20.7|8.3|2.61|3
Minnesota|ZCTA 56117|56117|147|74.8|34|66|4.8|25.2|19|7.5|2.71|3.08
Minnesota|ZCTA 56118|56118|163|74.2|35|66.3|2.5|25.8|24.5|11.7|2.58|3.02
Minnesota|ZCTA 56119|56119|412|71.1|29.1|60|5.8|28.9|26|11.4|2.47|2.98
Minnesota|ZCTA 56120|56120|458|67.5|22.3|59|4.8|32.5|28.8|11.8|2.45|2.98
Minnesota|ZCTA 56121|56121|274|69.3|25.5|61.3|6.2|30.7|25.2|11.3|2.41|2.89
Minnesota|ZCTA 56122|56122|224|78.6|33|69.2|4.9|21.4|18.8|12.5|2.62|2.97
Minnesota|ZCTA 56123|56123|236|61.9|16.5|54.7|4.7|38.1|30.9|13.1|2.18|2.7
Minnesota|ZCTA 56127|56127|172|68.6|20.3|61|4.1|31.4|26.7|8.7|2.31|2.78
Minnesota|ZCTA 56128|56128|793|72.4|27.7|67|2.8|27.6|25.3|14.6|2.43|2.91
Minnesota|ZCTA 56129|56129|312|65.7|23.4|58|5.4|34.3|31.7|14.4|2.25|2.83
Minnesota|ZCTA 56131|56131|959|65.1|25|56.9|5.3|34.9|31.5|17|2.3|2.89
Minnesota|ZCTA 56132|56132|222|74.3|27|64.4|5.4|25.7|21.2|6.8|2.43|2.78
Minnesota|ZCTA 56134|56134|185|69.7|28.6|60|5.9|30.3|27|11.4|2.5|3.02
Minnesota|ZCTA 56136|56136|484|63|21.7|52.9|6|37|33.5|18.4|2.19|2.73
Minnesota|ZCTA 56137|56137|493|62.5|24.7|54.4|5.7|37.5|32.7|18.3|2.33|2.96
Minnesota|ZCTA 56138|56138|342|67.3|31.3|57.9|5.3|32.7|28.4|15.2|2.49|3.02
Minnesota|ZCTA 56139|56139|189|60.8|26.5|50.8|5.3|39.2|32.3|14.8|2.28|2.88
Minnesota|ZCTA 56141|56141|139|61.9|25.2|57.6|2.2|38.1|33.8|20.1|2.32|3.03
Minnesota|ZCTA 56142|56142|452|58.2|22.1|48.9|5.1|41.8|39.2|20.8|2.11|2.83
Minnesota|ZCTA 56143|56143|1980|61.4|25.7|48|8.4|38.6|34.4|14.1|2.22|2.83
Minnesota|ZCTA 56144 (part)|part)|455|63.3|28.8|52.5|5.9|36.7|34.5|18.2|2.31|2.95
Minnesota|ZCTA 56145|56145|272|62.9|25|52.6|6.3|37.1|32.7|18.4|2.29|2.91
Minnesota|ZCTA 56147|56147|77|71.4|27.3|63.6|2.6|28.6|26|7.8|2.49|3.02
Minnesota|ZCTA 56149|56149|569|60.6|24.1|52.4|4.4|39.4|36.2|20.2|2.23|2.89
Minnesota|ZCTA 56150|56150|1179|66.2|26.8|54|7.9|33.8|30.8|16.1|2.3|2.85
Minnesota|ZCTA 56151|56151|356|68.8|25|60.7|5.1|31.2|29.2|11|2.31|2.84
Minnesota|ZCTA 56152|56152|641|60.8|21.4|52.6|5.6|39.2|34.9|18.6|2.27|2.95
Minnesota|ZCTA 56153|56153|106|65.1|19.8|63.2|1.9|34.9|32.1|19.8|2.11|2.64
Minnesota|ZCTA 56155|56155|169|71.6|27.2|60.4|5.3|28.4|23.1|13|2.48|2.97
Minnesota|ZCTA 56156|56156|2539|65.4|28.2|54.1|7.9|34.6|31.8|16.7|2.32|2.91
Minnesota|ZCTA 56157|56157|292|75|33.9|64|7.5|25|18.5|5.8|2.7|3.1
Minnesota|ZCTA 56158|56158|155|76.8|31|66.5|7.1|23.2|21.9|5.8|2.61|3.01
Minnesota|ZCTA 56159|56159|1102|67.2|30|55.6|7.7|32.8|30.5|16.6|2.61|3.24
Minnesota|ZCTA 56160|56160|97|62.9|24.7|55.7|2.1|37.1|35.1|19.6|2.21|2.84
Minnesota|ZCTA 56161|56161|155|78.1|29.7|70.3|5.2|21.9|20.6|14.2|2.58|2.94
Minnesota|ZCTA 56162|56162|123|74.8|21.1|65.9|2.4|25.2|22|12.2|2.32|2.67
Minnesota|ZCTA 56164 (part)|part)|2513|61.4|27.3|48.5|9.5|38.6|33.7|15.2|2.3|2.94
Minnesota|ZCTA 56165|56165|135|77|29.6|69.6|5.2|23|18.5|8.9|2.59|2.91
Minnesota|ZCTA 56166|56166|97|73.2|28.9|63.9|4.1|26.8|23.7|7.2|2.41|2.87
Minnesota|ZCTA 56167|56167|294|67.7|24.5|55.4|7.8|32.3|31|11.9|2.25|2.75
Minnesota|ZCTA 56168|56168|377|69.5|28.1|58.6|6.4|30.5|26.3|14.1|2.47|2.97
Minnesota|ZCTA 56169|56169|288|66.3|28.5|60.4|4.2|33.7|28.8|12.5|2.36|2.95
Minnesota|ZCTA 56170|56170|244|68.9|28.3|58.6|5.3|31.1|25.4|9.4|2.41|2.92
Minnesota|ZCTA 56171|56171|783|66.5|25.2|56.8|6|33.5|29.4|15.3|2.3|2.83
Minnesota|ZCTA 56172|56172|1366|66.2|24.2|56.5|6.4|33.8|29.7|16|2.26|2.77
Minnesota|ZCTA 56173|56173|149|80.5|38.9|66.4|7.4|19.5|18.8|6.7|2.85|3.24
Minnesota|ZCTA 56174|56174|162|58.6|24.7|51.9|4.9|41.4|35.8|14.8|2.2|2.94
Minnesota|ZCTA 56175|56175|1255|66.5|27.7|54.7|8.4|33.5|30.7|15.7|2.41|3.01
Minnesota|ZCTA 56176|56176|462|66.9|28.4|53.7|7.8|33.1|31.2|16.7|2.37|2.94
Minnesota|ZCTA 56178|56178|748|62.6|25.7|54.1|6.1|37.4|34.1|17.4|2.26|2.9
Minnesota|ZCTA 56180|56180|511|71.6|28.2|61.1|5.5|28.4|26|14.7|2.76|3.34
Minnesota|ZCTA 56181|56181|492|67.5|25.2|54.7|7.7|32.5|27.6|12.8|2.33|2.82
Minnesota|ZCTA 56183|56183|572|62.6|19.4|55.2|4.2|37.4|34.8|18.9|2.15|2.72
Minnesota|ZCTA 56185|56185|232|73.7|27.2|62.1|8.6|26.3|23.3|6.9|2.41|2.85
Minnesota|ZCTA 56186|56186|158|69.6|25.9|65.2|2.5|30.4|25.9|12|2.46|2.93
Minnesota|ZCTA 56187|56187|5000|67|30.7|51.1|9.8|33|27.1|13.1|2.77|3.3
Minnesota|ZCTA 56201|56201|9031|62.2|28.3|47.4|10.9|37.8|29.9|11.5|2.46|3.06
Minnesota|ZCTA 56207|56207|96|77.1|28.1|64.6|7.3|22.9|18.8|8.3|2.61|2.92
Minnesota|ZCTA 56208|56208|955|57.4|21.2|44.5|8.7|42.6|38.7|20.6|2.1|2.77
Minnesota|ZCTA 56209|56209|975|69.6|26.3|58.1|7.2|30.4|25.9|11.4|2.37|2.83
Minnesota|ZCTA 56211|56211|241|68.9|23.7|57.3|6.2|31.1|29|14.5|2.2|2.63
Minnesota|ZCTA 56212|56212|226|71.7|23.5|63.7|4.4|28.3|25.2|10.2|2.35|2.81
Minnesota|ZCTA 56214|56214|308|63.3|26|54.9|5.5|36.7|33.1|20.5|2.27|2.88
Minnesota|ZCTA 56215|56215|2023|62.2|25.6|52|6.8|37.8|33.5|18|2.28|2.89
Minnesota|ZCTA 56216|56216|264|78.4|30.3|67.8|5.3|21.6|16.7|8.7|2.54|2.81
Minnesota|ZCTA 56218|56218|263|64.6|27.8|52.9|5.7|35.4|30|10.6|2.39|2.94
Minnesota|ZCTA 56219 (part)|part)|308|59.1|20.1|43.2|10.7|40.9|38|22.7|2.26|2.96
Minnesota|ZCTA 56220|56220|1292|63.9|25.4|55|5.7|36.1|31.8|17.7|2.28|2.85
Minnesota|ZCTA 56221|56221|354|64.4|20.6|58.5|2.5|35.6|32.8|17.5|2.18|2.75
Minnesota|ZCTA 56222|56222|815|67|28.6|56.2|7.5|33|29.8|17.4|2.35|2.89
Minnesota|ZCTA 56223|56223|587|63.5|24.5|53|4.6|36.5|31.5|15.7|2.32|2.9
Minnesota|ZCTA 56224|56224|135|70.4|28.9|62.2|3.7|29.6|25.9|10.4|2.47|2.98
Minnesota|ZCTA 56225|56225|348|65.2|25.9|56|4.9|34.8|29|16.1|2.39|2.96
Minnesota|ZCTA 56226|56226|101|74.3|22.8|66.3|2|25.7|19.8|4|2.51|2.89
Minnesota|ZCTA 56227|56227|106|67.9|18.9|60.4|3.8|32.1|28.3|14.2|2.1|2.51
Minnesota|ZCTA 56228|56228|394|62.2|23.1|49.7|7.9|37.8|31.5|11.4|2.24|2.83
Minnesota|ZCTA 56229|56229|746|70.1|30.8|60.5|5.9|29.9|25.1|9.1|2.5|2.99
Minnesota|ZCTA 56230|56230|343|72.3|27.1|62.1|4.7|27.7|24.5|11.4|2.49|2.94
Minnesota|ZCTA 56231|56231|160|73.1|28.8|61.9|5.6|26.9|21.3|7.5|2.44|2.79
Minnesota|ZCTA 56232|56232|1014|67|24.3|57|6.5|33|29.9|15.1|2.32|2.84
Minnesota|ZCTA 56235|56235|255|69.8|22.7|61.2|3.9|30.2|24.7|14.1|2.27|2.7
Minnesota|ZCTA 56236|56236|157|67.5|26.1|62.4|3.8|32.5|29.3|13.4|2.29|2.8
Minnesota|ZCTA 56237|56237|248|69.8|28.2|58.5|7.3|30.2|27.8|12.9|2.42|2.95
Minnesota|ZCTA 56239|56239|233|74.7|36.5|64.8|5.6|25.3|21.9|4.3|2.56|2.98
Minnesota|ZCTA 56240|56240|417|62.6|24.2|57.6|1.7|37.4|34.3|18.5|2.38|3.07
Minnesota|ZCTA 56241|56241|1778|63.4|25.9|50.1|9.2|36.6|32.1|14.6|2.28|2.85
Minnesota|ZCTA 56243|56243|677|68.7|31.5|55.1|6.6|31.3|26.4|8.7|2.55|3.05
Minnesota|ZCTA 56244|56244|558|73.3|32.8|65.6|3.8|26.7|22|9.7|2.67|3.11
Minnesota|ZCTA 56245|56245|193|73.1|39.4|62.7|7.3|26.9|22.8|7.8|2.77|3.3
Minnesota|ZCTA 56248|56248|368|61.1|22.3|54.1|5.2|38.9|34.5|18.8|2.19|2.84
Minnesota|ZCTA 56249|56249|135|69.6|17|63.7|4.4|30.4|28.1|11.1|2.19|2.65
Minnesota|ZCTA 56251|56251|398|71.4|28.6|62.8|6|28.6|24.6|9|2.46|2.94
Minnesota|ZCTA 56252|56252|508|68.7|30.3|57.3|7.5|31.3|28.5|13.4|2.43|2.98
Minnesota|ZCTA 56253|56253|431|68.2|23.2|57.1|6.3|31.8|27.8|12.3|2.35|2.86
Minnesota|ZCTA 56255|56255|163|63.2|26.4|59.5|3.1|36.8|33.1|8.6|2.42|3.15
Minnesota|ZCTA 56256|56256|1166|62.5|21.2|53.1|6.1|37.5|34.4|20.4|2.14|2.72
Minnesota|ZCTA 56257|56257|235|63.4|20|51.5|6.8|36.6|32.3|15.7|2.16|2.7
Minnesota|ZCTA 56258|56258|6110|58.4|28.1|46.7|8.4|41.6|30.9|10.4|2.4|3.04
Minnesota|ZCTA 56260|56260|374|72.5|28.1|63.9|5.3|27.5|23|11.5|2.48|2.93
Minnesota|ZCTA 56262|56262|294|67|27.6|56.5|7.1|33|27.2|10.5|2.46|3.02
Minnesota|ZCTA 56263|56263|221|67.9|26.7|60.6|1.8|32.1|27.6|6.3|2.45|3.03
Minnesota|ZCTA 56264|56264|898|66.3|28.4|56.9|5.8|33.7|29.6|13.7|2.39|2.97
Minnesota|ZCTA 56265|56265|3272|64.9|26.4|51.7|8.9|35.1|30.3|15.1|2.32|2.85
Minnesota|ZCTA 56266|56266|666|65.2|29|55.3|6.6|34.8|31.8|15|2.39|3
Minnesota|ZCTA 56267|56267|2523|57.6|25.1|48.5|6.5|42.4|31.1|14.1|2.35|2.93
Minnesota|ZCTA 56270|56270|410|67.6|32.7|42.2|13.4|32.4|28.3|10|2.59|3.13
Minnesota|ZCTA 56271|56271|483|70.2|29.2|61.1|4.1|29.8|25.1|8.9|2.48|2.93
Minnesota|ZCTA 56273|56273|1902|74.2|28.5|64.2|6.5|25.8|21.1|10|2.49|2.87
Minnesota|ZCTA 56274|56274|72|72.2|27.8|62.5|6.9|27.8|25|11.1|2.46|2.9
Minnesota|ZCTA 56276|56276|123|67.5|17.1|61|4.1|32.5|26|12.2|2.42|2.98
Minnesota|ZCTA 56277|56277|1312|65.5|27.9|51.4|9.5|34.5|29.6|12.5|2.34|2.87
Minnesota|ZCTA 56278|56278|1158|62.4|22.5|51.6|7.5|37.6|33.9|18.5|2.17|2.74
Minnesota|ZCTA 56279|56279|458|81|35.6|69.7|7.2|19|14.4|5|2.78|3.06
Minnesota|ZCTA 56280|56280|212|67.5|22.6|59.4|3.3|32.5|26.4|9.9|2.26|2.73
Minnesota|ZCTA 56281|56281|251|70.5|29.9|67.7|1.2|29.5|27.5|18.7|2.47|2.98
Minnesota|ZCTA 56282|56282|585|74.5|32|64.4|5.1|25.5|22.6|8|2.57|3
Minnesota|ZCTA 56283|56283|2823|62|26.9|47.5|10.4|38|34.2|15.8|2.28|2.89
Minnesota|ZCTA 56284|56284|852|66.3|26.5|56.1|6.6|33.7|29.3|17.7|2.43|3
Minnesota|ZCTA 56285|56285|455|67|26.4|54.1|7.3|33|28.6|13|2.41|2.97
Minnesota|ZCTA 56288|56288|1973|71.7|24.5|63.7|5.5|28.3|23.9|9.2|2.37|2.79
Minnesota|ZCTA 56289|56289|279|69.5|20.8|62.7|2.5|30.5|25.8|11.8|2.27|2.75
Minnesota|ZCTA 56291|56291|206|66.5|30.6|53.9|5.8|33.5|29.6|12.6|2.43|2.96
Minnesota|ZCTA 56292|56292|240|73.3|34.6|64.2|5.8|26.7|23.3|14.6|2.65|3.16
Minnesota|ZCTA 56293|56293|488|69.5|26.6|58.6|6.8|30.5|26.4|13.7|2.42|2.95
Minnesota|ZCTA 56295|56295|129|64.3|30.2|54.3|4.7|35.7|28.7|9.3|2.4|2.98
Minnesota|ZCTA 56296|56296|890|61.8|23.7|54.4|5.1|38.2|34.4|20.4|2.21|2.84
Minnesota|ZCTA 56297|56297|339|72.3|29.2|61.7|5.3|27.7|22.4|9.1|2.56|2.97
Minnesota|ZCTA 56301|56301|11369|55.8|24.8|42.9|8.8|44.2|25.1|5.8|2.57|3.02
Minnesota|ZCTA 56303|56303|10841|57.6|24.9|42.2|10.7|42.4|31.9|8.4|2.31|2.94
Minnesota|ZCTA 56304|56304|6359|51|22.4|35.8|10.3|49|31.6|8.4|2.28|2.88
Minnesota|ZCTA 56307|56307|1905|73|36.9|60.5|7.1|27|22.5|11.5|2.66|3.14
Minnesota|ZCTA 56308|56308|10357|63.1|24.3|52.7|7.3|36.9|29.7|13.4|2.27|2.8
Minnesota|ZCTA 56309|56309|501|74.3|24.2|64.5|6.6|25.7|23.4|11.8|2.35|2.73
Minnesota|ZCTA 56310|56310|1911|77.1|32.5|67.2|5.8|22.9|19|6.8|2.68|3.05
Minnesota|ZCTA 56311|56311|305|64.6|23.3|54.1|4.6|35.4|31.1|17|2.32|2.83
Minnesota|ZCTA 56312|56312|905|71.9|30.2|61.3|5.5|28.1|23.8|11.4|2.57|3.04
Minnesota|ZCTA 56313|56313|46|60.9|21.7|43.5|10.9|39.1|30.4|10.9|2.3|2.75
Minnesota|ZCTA 56314|56314|468|73.3|32.9|63.5|4.5|26.7|19.9|6.8|2.69|3.11
Minnesota|ZCTA 56315|56315|657|74.4|23.9|64.8|4.9|25.6|21.5|6.7|2.42|2.81
Minnesota|ZCTA 56316|56316|627|63.6|25.4|51.5|7.8|36.4|31.7|14.7|2.41|3.02
Minnesota|ZCTA 56318|56318|493|75.1|25.2|65.9|5.1|24.9|21.7|9.1|2.51|2.89
Minnesota|ZCTA 56319|56319|527|74|30.9|62.6|6.3|26|21.8|7|2.5|2.91
Minnesota|ZCTA 56320|56320|3003|75.3|34.6|65.1|6.8|24.7|20|10.4|2.66|3.07
Minnesota|ZCTA 56321|56321|2|0|0|0|0|100|50|0|1.5|0
Minnesota|ZCTA 56323|56323|221|62|21.3|49.3|7.7|38|31.2|13.6|2.24|2.78
Minnesota|ZCTA 56324|56324|462|73.8|24.9|63.2|6.9|26.2|21|6.9|2.41|2.79
Minnesota|ZCTA 56325|56325|85|72.9|25.9|57.6|4.7|27.1|24.7|11.8|2.42|2.87
Minnesota|ZCTA 56326|56326|630|67.8|27.8|57.8|5.2|32.2|27.8|14.6|2.38|2.87
Minnesota|ZCTA 56327|56327|309|77|29.4|70.2|3.6|23|16.8|4.2|2.6|2.96
Minnesota|ZCTA 56328|56328|49|59.2|32.7|49|8.2|40.8|36.7|12.2|2.55|3.52
Minnesota|ZCTA 56329|56329|2666|73.2|34.6|60.5|7.2|26.8|21|9.6|2.71|3.16
Minnesota|ZCTA 56330|56330|640|71.1|35|58.3|7.7|28.9|21.7|6.4|2.64|3.07
Minnesota|ZCTA 56331|56331|724|75.7|35.9|68.1|3.9|24.3|20.6|10.1|2.79|3.24
Minnesota|ZCTA 56332|56332|561|74.9|29.6|63.6|6.6|25.1|20.1|7.8|2.51|2.88
Minnesota|ZCTA 56334|56334|2435|64.6|23.2|54.6|7.1|35.4|32|16.1|2.21|2.77
Minnesota|ZCTA 56335|56335|89|65.2|20.2|62.9|0|34.8|31.5|13.5|2.24|2.79
Minnesota|ZCTA 56336|56336|652|67.8|22.4|60.6|3.5|32.2|27.8|12.3|2.31|2.82
Minnesota|ZCTA 56338|56338|670|71.9|27.5|61.2|3.7|28.1|23.4|10|2.52|2.95
Minnesota|ZCTA 56339|56339|467|60.8|22.7|50.5|6.2|39.2|31.9|16.9|2.32|2.94
Minnesota|ZCTA 56340|56340|870|72.4|34.1|61.5|5.3|27.6|23.1|8.7|2.63|3.12
Minnesota|ZCTA 56342|56342|1245|62|18.7|50.7|7.6|38|32|14.6|2.2|2.75
Minnesota|ZCTA 56343|56343|394|66.5|23.1|58.6|5.1|33.5|28.9|11.7|2.35|2.88
Minnesota|ZCTA 56345|56345|6038|64.5|26.9|49|10.3|35.5|29.8|12.9|2.39|2.93
Minnesota|ZCTA 56347|56347|2610|70.4|29.8|58.3|7.2|29.6|25.6|13.6|2.65|3.18
Minnesota|ZCTA 56349|56349|301|70.8|31.2|61.5|5|29.2|26.2|11.6|2.44|2.92
Minnesota|ZCTA 56350|56350|256|61.7|17.2|53.1|4.3|38.3|35.2|12.9|2.18|2.78
Minnesota|ZCTA 56352|56352|2127|72.2|31.7|61.1|6|27.8|24.3|13|2.72|3.24
Minnesota|ZCTA 56353|56353|3450|68.3|31.6|55.3|8|31.7|26|11.4|2.55|3.07
Minnesota|ZCTA 56354|56354|567|73.2|25.6|62.1|6.3|26.8|21.9|9.7|2.41|2.78
Minnesota|ZCTA 56355|56355|223|70|30.9|60.1|6.7|30|21.1|7.2|2.6|3.01
Minnesota|ZCTA 56356|56356|114|67.5|36.8|57|4.4|32.5|23.7|13.2|2.56|3.09
Minnesota|ZCTA 56357|56357|374|77|32.6|68.7|4|23|16.3|6.4|2.75|3.13
Minnesota|ZCTA 56358|56358|1225|72.5|31.4|58.7|7.4|27.5|21.1|7.8|2.65|3.04
Minnesota|ZCTA 56359|56359|1457|64.7|25.7|39.7|16.9|35.3|29.2|13.9|2.55|3.09
Minnesota|ZCTA 56360|56360|1626|68.3|26.4|57.7|6.4|31.7|26.9|14.6|2.37|2.84
Minnesota|ZCTA 56361|56361|995|66.3|24.5|55.9|6|33.7|29.5|15.1|2.34|2.88
Minnesota|ZCTA 56362|56362|2331|71.4|27.6|60.5|6.1|28.6|24.5|12.7|2.47|2.92
Minnesota|ZCTA 56363|56363|54|74.1|40.7|46.3|16.7|25.9|16.7|1.9|2.87|3.08
Minnesota|ZCTA 56364|56364|2042|70.1|32.8|58.5|6.7|29.9|25.3|13.4|2.6|3.13
Minnesota|ZCTA 56367|56367|2285|78.1|36.2|67.2|6.5|21.9|16.1|4|2.74|3.07
Minnesota|ZCTA 56368|56368|1641|76.2|28.5|67.9|4.3|23.8|19.6|8.9|2.58|2.97
Minnesota|ZCTA 56369|56369|203|67|32|45.3|14.8|33|25.1|8.4|2.6|2.96
Minnesota|ZCTA 56373|56373|1107|75.4|35.7|64.7|5.3|24.6|19.5|5.9|2.75|3.15
Minnesota|ZCTA 56374|56374|3041|71|31.2|59.8|7.3|29|18.8|5.1|2.64|2.95
Minnesota|ZCTA 56375|56375|306|76.5|39.9|65.7|6.2|23.5|18|6.5|2.78|3.19
Minnesota|ZCTA 56376|56376|131|71.8|36.6|64.1|3.8|28.2|21.4|10.7|2.73|3.19
Minnesota|ZCTA 56377|56377|6486|70.6|40.5|56.8|9.6|29.4|22.8|7.4|2.66|3.15
Minnesota|ZCTA 56378|56378|3118|68.9|28.7|58.1|7|31.1|26.8|13.9|2.46|2.97
Minnesota|ZCTA 56379|56379|6248|67.4|33.5|52.9|9.7|32.6|25.2|9|2.52|3.02
Minnesota|ZCTA 56381|56381|1054|66.6|22.1|55.5|7.2|33.4|28.3|13.6|2.26|2.73
Minnesota|ZCTA 56382|56382|560|76.3|36.4|64.1|6.8|23.8|20.7|8.8|2.75|3.17
Minnesota|ZCTA 56384|56384|144|60.4|30.6|43.8|13.2|39.6|34|18.8|2.28|2.92
Minnesota|ZCTA 56385|56385|378|66.4|28.6|55.3|6.6|33.6|28.6|11.4|2.46|3.03
Minnesota|ZCTA 56386|56386|282|67|21.3|50|10.3|33|26.2|12.1|2.27|2.66
Minnesota|ZCTA 56387|56387|3132|49.3|21.5|33|10.9|50.7|37.9|14.6|2.12|2.83
Minnesota|ZCTA 56389|56389|41|75.6|34.1|56.1|9.8|24.4|22|4.9|2.71|3.13
Minnesota|ZCTA 56401|56401|12005|64.2|28.2|48.5|10.8|35.8|28.3|10.2|2.4|2.92
Minnesota|ZCTA 56425|56425|2973|71.3|34.1|59.6|7.6|28.7|23.7|11.8|2.56|3.03
Minnesota|ZCTA 56431|56431|3980|65.4|18.7|55.1|6.5|34.6|29.9|15.7|2.18|2.66
Minnesota|ZCTA 56433|56433|788|68.5|22.5|54.2|7.6|31.5|25|10.9|2.33|2.75
Minnesota|ZCTA 56434|56434|82|70.7|30.5|63.4|3.7|29.3|26.8|13.4|2.87|3.53
Minnesota|ZCTA 56435|56435|1044|66.6|20.3|55|6.1|33.4|26.2|12|2.27|2.68
Minnesota|ZCTA 56437|56437|480|71.7|32.7|62.1|6.3|28.3|26.3|14.2|2.88|3.51
Minnesota|ZCTA 56438|56438|1147|70.1|28.3|56.9|7.8|29.9|25.1|11.2|2.54|3.03
Minnesota|ZCTA 56440|56440|532|63.5|26.9|55.1|4.9|36.5|32.1|15.2|2.5|3.23
Minnesota|ZCTA 56441|56441|1558|58.8|24.9|40.7|11.7|41.2|35.6|18.2|2.23|2.84
Minnesota|ZCTA 56442|56442|1129|64.3|16.7|57.5|3.6|35.7|30.6|16.3|2.1|2.6
Minnesota|ZCTA 56443|56443|618|69.3|20.1|59.9|6.5|30.7|25.4|10|2.29|2.72
Minnesota|ZCTA 56444|56444|1356|71.4|19.8|61.7|5.4|28.6|25.3|13.3|2.28|2.68
Minnesota|ZCTA 56446|56446|655|68.2|24.4|56.8|6.6|31.8|27.5|11.6|2.44|2.99
Minnesota|ZCTA 56447|56447|517|65|16.8|54.2|5.2|35|30.2|13.7|2.22|2.74
Minnesota|ZCTA 56448|56448|156|73.7|16|65.4|4.5|26.3|20.5|12.2|2.13|2.42
Minnesota|ZCTA 56449|56449|674|74.3|30.7|66.5|4.3|25.7|21.5|8.3|2.62|3.07
Minnesota|ZCTA 56450|56450|484|60.1|14.5|46.3|9.1|39.9|32.9|12.8|2.1|2.58
Minnesota|ZCTA 56452|56452|835|67.7|14.4|59.8|3.4|32.3|27.5|13.8|2.08|2.48
Minnesota|ZCTA 56453|56453|361|67.9|25.2|57.1|5.8|32.1|28.3|10.8|2.41|2.95
Minnesota|ZCTA 56455|56455|619|63.8|26.2|50.6|9|36.2|28.3|12|2.4|2.95
Minnesota|ZCTA 56458|56458|158|67.7|20.3|56.3|6.3|32.3|29.7|12.7|2.26|2.71
Minnesota|ZCTA 56461|56461|1271|75.1|27|63.8|7|24.9|19.3|7.1|2.55|2.88
Minnesota|ZCTA 56464|56464|1711|65.8|26.5|55|6|34.2|29.6|14.7|2.5|3.11
Minnesota|ZCTA 56465|56465|866|73.4|21.4|62.8|5.7|26.6|21.6|9.9|2.38|2.77
Minnesota|ZCTA 56466|56466|1291|67.9|25.4|53.8|9.1|32.1|25.9|10.4|2.41|2.88
Minnesota|ZCTA 56467|56467|1064|71.8|18.7|64|4.9|28.2|24.2|12.8|2.25|2.62
Minnesota|ZCTA 56468|56468|1990|71.3|21.8|63.8|4.5|28.7|23.9|10.7|2.31|2.7
Minnesota|ZCTA 56469|56469|453|64.9|17.4|54.7|4.9|35.1|30.5|14.3|2.2|2.71
Minnesota|ZCTA 56470|56470|4560|64.3|22.7|52.8|7.7|35.7|31.2|14.5|2.24|2.76
Minnesota|ZCTA 56472|56472|3076|69.6|28.5|58.4|7.3|30.4|25.2|10.7|2.42|2.89
Minnesota|ZCTA 56473|56473|1318|74.1|28.7|62.4|7.4|25.9|19.6|7.1|2.56|2.9
Minnesota|ZCTA 56474|56474|1778|64.5|24.1|50.4|8.5|35.5|30.7|14.7|2.33|2.86
Minnesota|ZCTA 56475|56475|632|72.3|32.8|58.2|7.8|27.7|22.3|10.3|2.61|3.04
Minnesota|ZCTA 56477|56477|1122|66.7|26.8|54.9|7.2|33.3|29.1|13.2|2.46|3.04
Minnesota|ZCTA 56479|56479|2142|65.1|28.3|49.4|10.6|34.9|29.6|12.5|2.41|2.94
Minnesota|ZCTA 56481|56481|806|70.6|28.2|55.5|7.2|29.4|24.7|11.2|2.52|2.97
Minnesota|ZCTA 56482|56482|2768|62.5|27|48.4|9.5|37.5|33.2|15.9|2.33|2.95
Minnesota|ZCTA 56484|56484|1388|63|20.6|49.2|9.2|37|31.5|14.5|2.25|2.8
Minnesota|ZCTA 56501|56501|6964|63.5|25.4|50.5|8.7|36.5|30.9|13.8|2.29|2.84
